Id,"Nombre de r√©ponse","Nombre de like",Date,Auteur,Texte,"R√©pond √†"
UgwDkIIvHEwgg5tmYJN4AaABAg,0,0,2022-05-13,Whatthefuck1232,"Je ne trouve pas le pliable très attractif. Cet entre deux est assez dérangeant. C’est un smartphone qui peut se dédoubler. Le côté plastique + la charnière qui attrape tout ce qui passe dans le coin + la non optimisation des applications, sont des éléments qui sont assez pénibles. De plus moi qui suis sur l’écosystème Apple, ce n’est actuellement pas intéressant pour moi vu que tout les pliables sont chez android. J’ai un iPhone 10 et quand je veux aller sur du plus grand je vais sur mon iPad 12,9 pouces en miniled et le confort c’est quand même quelque chose du côté d’Apple. Je pense que quand ils vont sortir quelque chose du genre, ça va être clean. Mais pour ça, la technologie devra avoir au minimum 3 à 5 ans de maturité supplémentaires pour être intéressante. C’est beaucoup trop tôt pour le pliable."
UgwLccmkVLbrCL9YyEp4AaABAg,0,0,2022-05-13,HardStephou,"Perso j'ai un smartphone et une tablette, pour la moitié du prix, et surtout pour 2 usages différents, je ne me vois pas tout faire sur un seul appareil au détriment du prix de l'ergonomie et de la fragilité"
UgwRKiL5eqabqIsCNxJ4AaABAg,0,1,2022-05-13,"Maxence Bolzten","Vivement le smartphone virtuel directement dans le cerveau 😈"
Ugzp9XlaqVWWdZk__q14AaABAg,0,0,2022-05-13,"Richard Julien","Le pliable? Hmm....du moment que mon téléphone me permet de téléphoner, lire des webtoons, et regarder YT...plus un peu de jeux... Pas besoin d'un modèle pliant pour moi donc XD"
UgyJAcur27mH0RYBVSN4AaABAg,0,0,2022-05-13,"mathieu zmrn","Deck de raciste"
UgzWfHLsuXlY7u2j4EN4AaABAg,0,0,2022-05-13,"El Lekam","Hahaha fuck YouTube premium  2:30"
UgxKEwAIL-EG5qkUJCx4AaABAg,1,1,2022-05-13,"Wal Does","Cool vidéo mais ya bien trop d'erreurs dans cette vidéo comme la protection sur l'écran pliable : NON l'écran se casse pas si tu l'enlèves, ou les capteurs photo ne sont pas du tout ceux du S10 mais ceux des S21 ou encore les UI propriétaires qui ""entachent"" l'expérience et l'utilisation d'un format comme celui-ci... Et bien NON, c'est le contraire encore une fois : Samsung fait absolument tout ce que Google devrait normalement faire et donc rattrappe très bien ce côté experience utilisateur !!!!"
UgwJY-p6aaADj_RZaMB4AaABAg,0,0,2022-05-12,KaLùx,"sa pousse a la salle ou je reve ?"
UgwQDzywXk3Y2_PzP2R4AaABAg,0,1,2022-05-12,"Hiroki Tsutsui (old)","Vu le prix de la bête, sa fragilité et surtout ma maladresse, on vas éviter de jeter + de 1000€ par la fenêtre hein :')"
UgwZx-JVepL1vdXZpsh4AaABAg,0,0,2022-05-12,f-trt,"moi j attend un ecran qui s enroule ! on deploie le bras, on déroule l ecran .... se sera moins sensible l usure."
UgyzEgHIqWj73EgxGOB4AaABAg,0,0,2022-05-12,nicolas,"avoir des infos de quelqu'un qui s'en est servi un certain est très utile, mais perso bien que je l'utilise majoritairement pour des vidéos, des rs ou du gaming un peu lourd l'intérêt du pliable pourrait petre bien  si la qualité de l'écran était assez bonne surtout dans le temps, en attendant je resterai sur rogphone^^"
UgyPrLBRfn1jS_5r6Zh4AaABAg,0,0,2022-05-12,"diallo diogo","I'm ok with my S21 ultra. Surtout aprés la mise à jour de mai 22"
Ugxn31sU0YsL8EUcwcJ4AaABAg,0,1,2022-05-12,ムーンライター,"pour moi je trouve sa plus tôt intéressant mais j'ai impeu peur de la largeur du téléphone une fois replié 😄"
UgymlAsw5JLo4wGPylV4AaABAg,0,0,2022-05-12,Z,"En résumé le smartphone « classique » a de beaux jours devant lui…"
UgxfrjI7bc4j9u2APTV4AaABAg,0,0,2022-05-12,"Cédric Buttet","Dix minutes pour nous dire de prendre un S22 Ultra au lieu de cette daube hors de prix. Merci :) A quand les TV Samsung pliable ?"
UgwTZrqxls5MwkzNcJ94AaABAg,0,0,2022-05-12,"Camicas Anthony","Mekka chevalier, intéressant... 🙄"
Ugzl8qQ59Z_cvYCKHel4AaABAg,0,0,2022-05-12,"Lelouch Vi britannia","Pas de panique pour la protection intérieur la mienne ces enlevé et ras au niveau de l'écran"
UgxH7uTEa6uRYtC8JXh4AaABAg,0,1,2022-05-12,"Shinra Tensei","Hello, tu as mentionné les écrans enroulés, et pas pour tout de suite, je pense que ca ne devrait pas trop tardé (en chine tout du moins) avec Oppo, j'ai vu son test il y a peu.
Pour l'arrivée en Europe, en effet ca peut prendre du temps encore ^^"
Ugz6eyaHK7zd_stij154AaABAg,0,0,2022-05-12,"The ONE","Le téléphone est immonde"
UgwfQYKg5McXqhL6dkJ4AaABAg,0,1,2022-05-12,"Sheldon Biceps","Comme quoi chaque téléphone même le même est différent. Je l'ai depuis la sortie et jamais eu de problème de WIFI, pas de rayure sur la pliure, et aucun des 2 protection d'écran ne s'enlève. Ah et il se plie toujours aussi bien. J'ai bien sûr mis une coque officiel Samsung et je l'ai jamais fait tomber. C'est peut être ça la différence ;)"
UgyY9JoHzMcjOqQSP2V4AaABAg,0,0,2022-05-12,"Gui Bil","ZFlip3 que j'utilise daily depuis janvier, je kiffe tellement"
UgwxmXJ3ULb9reFODcJ4AaABAg,0,0,2022-05-12,Nobody,"Je suis sur mon one plus 7 pro depui sa sortie, et tout ces nouveaux smartphones me donne cette impression de revenir en arrière, comment avec une technologie existante de caméra selfie rétractable, on trouve encore le moyen de mettre ces goûtes qui viennent entacher le haut des écrans 🤷🏻‍♂️"
UgxL11a4i5Sd6tWHivR4AaABAg,0,0,2022-05-12,Zabèt,"Merci de cette video jattend la fin pour voir si jenprend le galaxy flip avec mo’ forfait haha peut être le seul moyen pour que sa rentre dans mon porte monnaie :')"
UgwS5xL6LdCcJegirsp4AaABAg,0,0,2022-05-12,sebastiennoe3,"Alors... Pour être un utilisateur depuis le fold 1 je ne suis pas d accord sur tout...
1) si les. Application ne sont pas. A bon'e dimension il suffit d aller adapter le ratio dans les paramètre, instagram par exemple chez moi est en plein écran sur mon fold 3 et focntionne à merveille

2) le. Prix... L éternel prix... Prend un iPhone 13.pro max avec 256 de stockage t est pas si éloigné d un fold.. Et ce n'est qu u' grand iPhone sans prétention particulière,  alors que le fold avec l'écran pliable et l'effet waouh ça veut bien le supplément pour une vitrine technologique....

3) la poussière.. Ça c ezt ton utilisation qui ne conviens pas... Si tu n est pas assez soigneux c ezt ta faut pas celle du téléphone même si à comparer à oppo il aurait pu le faire plat... Mais un coup de microfibre ne serait ce que pour l avoir utiliser partout toute la journée ça ne lui fait pas de tord niveau bactérie

4) sintu utilisé beaucoup l ecran externe c ezt que le. Principe du pliable ne te convient pas vraiment ou du moin le format mais pour moi ca reste un point de vue... Perso je n utilise le. Petit écran que pour voir les notif ou vraiment si pas possible, vite regarder un truc

5)j ai eu le fold 2 à sa sortie et je l'ai garder 1 an et demis, il n'a jamais pris l'angle que tu as

6) la protection d écran tu peux l enlever et mettre une autre, je les ai déjà changer quelque fois, intérieur et extérieur avec un pack d Amazon à 20e, tu avais 3 protections interne et externe, avec tout ce qu il faut pour poser donc aucun problème... Il y a une 2 ème couche e' dessous que celle là tu ne peux absolument pas bouger :) 

Mais parlons quant même de point ""négatif"" qui n ont pas spécialement été cité

1 écran externe 120hz accessoire
2 une recharge rapide anecdotique de 25w... Quant oppo te sort 120w sur le find x 3 pro sorti dans les mêmes eaux, c ezt du foutage de gueule et en plus tu dois l acheter à part car dans la boîte t a le tel, un câble et le reste, touche toi....
3) batterie plus petite et moin véloce que sur le fold 2


Pour le reste tout à été dit :) bonne continuation ;)"
UgzRUZTLURXtS_pTji54AaABAg,0,0,2022-05-12,"ludovic vasseur","trop cher je prefere une tablette"
Ugy8Si972NloYynWWn94AaABAg,0,0,2022-05-12,"Elkacem Hadri","Malheureusement le prix m’a refroidi. Sa peut être une technologie révolutionnaire surtout pour les personnes en situation de handicap,"
UgzxVBcTte5WGozsF2t4AaABAg,0,3,2022-05-12,"Olive Pti Rui","Je suis très tentée par le Z flip 3 (ou suivant) car le côté petit format est super pratique je trouve..."
UgyoDzSt4OOG83CohKl4AaABAg,0,0,2022-05-12,"Rémi Milette-Duchesne","Il est probable que j'aille me chercher le Fold 4 à sa sortie pour remplacer mon Note 20 Ultra 5G avec 12go de ram que j'ai payé 1500$CAD (1100EUR) à sa sortie. C'est un outil de travail, donc une source de revenu et la fiabilité et très importante..."
UgxsjZVfXCJrFlRBDrt4AaABAg,0,0,2022-05-12,Romain,"Moi j’attend qu’il soit résistant a la poussière pour évité le problème de la charnière qui se plie mal avec le temps"
UgyAF8RP981fyLej5ml4AaABAg,0,0,2022-05-12,"BigMacOsaurus Rex","Le Oppo Find N me paraît être le pliable parfait, mais pas dispo pour nous. 😭"
UgzHdmuV5OliBOXAW0p4AaABAg,0,1,2022-05-12,Donkey,"1800/2200€ pour un smartphone où 90% des applications ne fonctionne pas de façon native.... Faut soit avoir de l'argent à jeté par les fenêtres soit être extrêmement superficielle ( la 2eme solution la plus part du temps)"
UgzS8ysyJK8eirEFktJ4AaABAg,0,2,2022-05-12,NaeZax,"Le Z flip  3 me rappel un peu ma gba mais je préfère le design des Oppo, dans tous les cas j'ai pas l'utilité d'un pliable au quotidien pour l'instant
Je vais continuer de suivre ça de loin y'a un potentiel"
Ugwq-MzNd8Z7C7QBYld4AaABAg,0,0,2022-05-12,"Bryan Renard","Vous me faites rire tout ceux qui parlent qu'une tablette et un smartphone c'est moins cher..
La tablette rentre pas dans une poche.."
UgyiVRza_XWhV_WiLjt4AaABAg,0,0,2022-05-12,"Mathias Lavallée","Moi ausi j'ai un ""smartphone pliable"" il sagi du LG v60 mais le 2er écran et uniquement une coque donc c une belle alternative pour c'eux qui on peure de faire le pa"
Ugy43CvNtGuiLKJ_uXp4AaABAg,0,1,2022-05-12,"FF Fan","Je suis pas du tout d'accord avec toi sur l'interface utilisateur, je te conseille d'installer Good Lock, ça te changera la vie... 😉"
Ugw-8-Sn3Cf-IwLlNc54AaABAg,0,0,2022-05-12,supermanjoke1,"W 5200 trophés clash royale"
Ugyxv_EyoI3-h5mUtxJ4AaABAg,0,0,2022-05-12,"Mikado 95","Jpense vraiment que ton tel a un bug c'est pas possible ! C'est quoi ce truc sur insta ? Moi ça marche nickel ! Et tu peux forcer insta (et n'importe quel applis et ça marche quasiment toujours) avec le format du telephone pour ne pas avoir les bordures, et ça marche très bien ! Et niveau vitre j'ai absolument rien, même pas une rayure, marque ou l'écran qui se barre ! (en même temps j'aurais ça je suerais du cul la ! Jl'ai eu a 1200 avec les reducs et reprises alors 1 an et l'écran me fait ça je pete un cable ! Perso pas de problème d'ouverture/fermeture, tout est niquel :D J'ai pris la coque ou tu peux mettre le Spen derrière pour les dessins :D Perso jsuis pas d'accord sur le fait de l'utiliser que sur le petit écran, dehors, sauf pour voir l'heur, je l'ouvre H24 xD ça prend 1 sec aussi. Et on s'habitue même à écrire les messages sur le petit écran ! Perso pas de poussière avec ma coque (meme en enlevant la coque, j en ai pas plus qu'un tel normal). Avec plus de 200 applis, je n'ai pas eu de probleme de format (comme le credit mutuel qui force l'horizontal), à part l'appli Govee ou quand tu forces le ratio c'est un chouille trop grand (mais en vrai ça va)... et Wild Rift ! Vu qu on perd un peu de vision à l horizontal (moi qui pensait avoir un avantage avec le fold sur ce jeu ^^) mais ça n'empeche pas d etre diamant mais c'est chiant en vrai, seul gros défaut je trouve pour moi. Et... Walpaper engine (téléchargez le bordel !) qui en changeant d'écran trop vite et l'arrière plan devient noir jusqu au prochain déverrouillage. Mais franchement ça passe :D"
Ugy0JbXYhtOdw11YEWR4AaABAg,0,1,2022-05-12,"Vox Populi","Bon en résumer :
c'est bcp trop cher
c'est pas solide
les utilités supplémentaire sont ""gadget""
sa demande bcp plus de matos a la construction pour une durée de vie inférieur
Ha ouiouioui c'est belle et bien de la merde !"
Ugw_tnHH0P0Fl99hWkt4AaABAg,2,1,2022-05-12,"Yue Dryf","Personnellement si apple sort un smartphone pliant je l'achèterai directement 😍 J'ai tellement eu de problème avec samsung que je n'y reviendrai pas 😅"
Ugw_tnHH0P0Fl99hWkt4AaABAg.9awlCKYJULH9ay21sw7_EO,,0,2022-05-13,"Yue Dryf","@yuyanne G ça c'est complètement impossible à prévoir c'est clair qu'a 2800€ je passerais très certainement mon tour mais ça dépendra des fonctions et de mes besoins",Ugw_tnHH0P0Fl99hWkt4AaABAg
Ugw_tnHH0P0Fl99hWkt4AaABAg.9awlCKYJULH9axjxzyz124,,0,2022-05-13,"yuyanne G","si apple sort un pliable ca sera 2500 voire 2800 euros mini...deja que passer un smic sur  un tel, ben faut etrr deter (meme si certains peuvent se le permettre) mais en passer 2..",Ugw_tnHH0P0Fl99hWkt4AaABAg
Ugxh60_iW6Opev4X_XV4AaABAg,0,0,2022-05-12,Snooze_v,"C'est quand même dingue, autant je vois des gens comme toi qui ont beaucoup de problèmes hardware, alors que j'en ai aucun depuis la sortie du Z Fold 3 et pourtant je fais du VTT de descente avec la bête dans la poche! 
En revanche niveau logiciel 😬 va falloir que certains se sortent les doigts du cul niveau développement ! Insta est juste inutilisable écran ouvert et pas mal d'applications freezent ou se ferment si on les utilise en multitache 🙄

Le stylet en revanche, j'utilise le Spen pro, et même si je ne l'ai pas h24, pour faire du montage vidéo ou photo rapidement, c'est assez pratique, même si loin d'être optimal puisque je ne l'ai pas directement sans le smartphone et donc avec moi partout🤔

Cela dit, comme toi, impossible de revenir au smartphone plus classique, je me sens trop... limité"
Ugw3rYDYGtjMLyrLU754AaABAg,0,0,2022-05-12,"Mattéo Gauthier","J hesite vraiment mais je pense attendre le fold 5"
UgzSifQ4vtKQMqYZz6N4AaABAg,0,0,2022-05-12,"Lait aux nards","Ca fait 5 mois que j'ai mon flip 3 et j'ai des grosses marques dans la pliure sur l'écran de protection"
Ugy1IrsLVf6rkMNsA414AaABAg,0,0,2022-05-12,"lasvegas cc","Depuis quelque moi jai le zflip3 il est genial mais batterie nul tien pas et lecrans prend la poussiere beaucoup"
UgxUtALAiPnao0EGzg54AaABAg,0,0,2022-05-12,"Le Manchot Empereur","Je vois pas l'intérêt du pliable. Tant que les problèmes que tu a énumérer ne seront pas corrigé (surtout le prix), je ne passerait pas sur un format pliable."
UgyVNku_Ybqj7gvwo2N4AaABAg,0,1,2022-05-12,Whitedream,"3 mois que mon Z Flip3 est à moi, je suis pas super satisfait de la batterie, il chauffe énormément lors des partages des connexion, mais ce qui me fait le plus peur, c'est l'usure de l'écran, ce dont tu as parlé au début, je ne sais pas ce qu'il va se passer mais pour l'instant je suis plutôt satisfait"
Ugyj83vL-FQ1tCVLWuB4AaABAg,0,0,2022-05-12,MICHAUXXX,"Pouce bleu pour le Tshirt du Duke !  😁 Sinon vu le temps que moi je garde mes téléphones, je devrais changer trop souvent les pliables donc c'est mort!"
UgwuSwwpcaj1p9tmI7x4AaABAg,0,1,2022-05-12,"Justine G.","Moi et mon Iphone 6S qui fête cette année ses 7 ans à mes côtés, et qui roule encore nickel. Ahlala... A aucun moment j'investis dans un pliable, un format classique me convient très bien"
